REG;DEP;LIBDEP;DEPCOM;CODEPOSTAL;LIBCOM;NUMVOIE;INDREP;TYPVOIE;NOMVOIE;NUMAPPT;NUMBOITE;ESC;COULOIR;ETAGE;COMPLIDENT;ENTREE;BAT;IMMEU;COMPLGEO;LIEUDIT;QPV;TYPECONST;NBPIECE;SURFHAB;CONSTRUCT;LOCAT;PATRIMOINE;ORIGINE;FINAN;DATCONV;NEWLOGT;CUS;DPEENERGIE;DPESERRE;SRU_EXPIR;SRU_ALINEA;CODSEGPATRIM;nb
76;11;AUDE;11262;11100;NARBONNE;32;;CITE;DES PLATANES;;;32;;0;;;BATIMENT2;;LES PLATANES;;2;I;3;58.0;1972;1972;1972;1;51;01/07/2002;;10.0;;;2051.0;2.0;18;1.0
76;11;AUDE;11262;11100;NARBONNE;38;;CITE;DES PLATANES;;;39;;0;;;BATIMENT2;;LES PLATANES;;2;I;4;68.0;1972;1972;1972;1;51;01/07/2002;;10.0;;;2051.0;2.0;18;1.0
76;11;AUDE;11262;11100;NARBONNE;26;;CITE;DES PLATANES;;;26;;0;;;BATIMENT 1;;LES PLATANES;;2;I;2;49.0;1972;1972;1972;1;51;01/07/1991;;;;;2025.0;2.0;18;1.0
76;11;AUDE;11262;11100;NARBONNE;31;;CITE;DES PLATANES;;;31;;0;;;BATIMENT 1;;LES PLATANES;;2;I;3;59.0;1972;1972;1972;1;51;01/07/1991;;;;;2025.0;2.0;18;1.0
76;11;AUDE;11262;11100;NARBONNE;27;;CITE;DES PLATANES;;;27;;0;;;BATIMENT 1;;LES PLATANES;;2;I;3;59.0;1972;1972;1972;1;51;01/07/1991;;;;;2025.0;2.0;18;1.0
76;11;AUDE;11262;11100;NARBONNE;28;;CITE;DES PLATANES;;;28;;0;;;BATIMENT 1;;LES PLATANES;;2;I;4;74.0;1972;1972;1972;1;51;01/07/1991;;;;;2025.0;2.0;18;1.0
76;11;AUDE;11262;11100;NARBONNE;29;;CITE;DES PLATANES;;;29;;0;;;BATIMENT 1;;LES PLATANES;;2;I;4;74.0;1972;1972;1972;1;51;01/07/1991;;;;;2025.0;2.0;18;1.0
76;11;AUDE;11262;11100;NARBONNE;39;;CITE;DES PLATANES;;;38;;0;;;BATIMENT2;;LES PLATANES;;2;I;4;68.0;1972;1972;1972;1;51;01/07/2002;;10.0;;;2051.0;2.0;18;1.0
76;11;AUDE;11262;11100;NARBONNE;46;;CITE;DES PLATANES;;;46;;0;;;BATIMENT2;;LES PLATANES;;2;I;3;60.0;1972;1972;1972;1;51;01/07/2002;;10.0;;;2051.0;2.0;18;1.0
76;11;AUDE;11262;11100;NARBONNE;21;;CITE;DES PLATANES;;;21;;0;;;BATIMENT 1;;LES PLATANES;;2;I;5;87.0;1972;1972;1972;1;51;01/07/1991;;;;;2025.0;2.0;18;1.0
76;11;AUDE;11262;11100;NARBONNE;17;;CITE;DES PLATANES;;;17;;0;;;BATIMENT 1;;LES PLATANES;;2;I;2;49.0;1972;1972;1972;1;51;01/07/1991;;;;;2025.0;2.0;18;1.0
76;11;AUDE;11262;11100;NARBONNE;7;;CITE;DES PLATANES;;;7;;0;;;BATIMENT 1;;LES PLATANES;;2;I;5;87.0;1972;1972;1972;1;51;01/07/1991;;;;;2025.0;2.0;18;1.0
76;11;AUDE;11262;11100;NARBONNE;4;;CITE;DES PLATANES;;;4;;0;;;BATIMENT 1;;LES PLATANES;;2;I;3;59.0;1972;1972;1972;1;51;01/07/1991;;;;;2025.0;2.0;18;1.0
76;11;AUDE;11262;11100;NARBONNE;8;;CITE;DES PLATANES;;;8;;0;;;BATIMENT 1;;LES PLATANES;;2;I;5;87.0;1972;1972;1972;1;51;01/07/1991;;;;;2025.0;2.0;18;1.0
76;11;AUDE;11262;11100;NARBONNE;9;;CITE;DES PLATANES;;;9;;0;;;BATIMENT 1;;LES PLATANES;;2;I;3;59.0;1972;1972;1972;1;51;01/07/1991;;;;;2025.0;2.0;18;1.0
76;11;AUDE;11262;11100;NARBONNE;10;;CITE;DES PLATANES;;;10;;0;;;BATIMENT 1;;LES PLATANES;;2;I;3;59.0;1972;1972;1972;1;51;01/07/1991;;;;;2025.0;2.0;18;1.0
76;11;AUDE;11262;11100;NARBONNE;11;;CITE;DES PLATANES;;;11;;0;;;BATIMENT 1;;LES PLATANES;;2;I;4;74.0;1972;1972;1972;1;51;01/07/1991;;;;;2025.0;2.0;18;1.0
76;11;AUDE;11262;11100;NARBONNE;6;;CITE;DES PLATANES;;;6;;0;;;BATIMENT 1;;LES PLATANES;;2;I;3;59.0;1972;1972;1972;1;51;01/07/1991;;;;;2025.0;2.0;18;1.0
76;11;AUDE;11262;11100;NARBONNE;3;;CITE;DES PLATANES;;;3;;0;;;BATIMENT 1;;LES PLATANES;;2;I;4;74.0;1972;1972;1972;1;51;01/07/1991;;;;;2025.0;2.0;18;1.0
76;11;AUDE;11262;11100;NARBONNE;12;;CITE;DES PLATANES;;;12;;0;;;BATIMENT 1;;LES PLATANES;;2;I;3;59.0;1972;1972;1972;1;51;01/07/1991;;;;;2025.0;2.0;18;1.0
76;11;AUDE;11262;11100;NARBONNE;13;;CITE;DES PLATANES;;;13;;0;;;BATIMENT 1;;LES PLATANES;;2;I;4;74.0;1972;1972;1972;1;51;01/07/1991;;;;;2025.0;2.0;18;1.0
76;11;AUDE;11262;11100;NARBONNE;14;;CITE;DES PLATANES;;;14;;0;;;BATIMENT 1;;LES PLATANES;;2;I;4;74.0;1972;1972;1972;1;51;01/07/1991;;;;;2025.0;2.0;18;1.0
76;11;AUDE;11262;11100;NARBONNE;15;;CITE;DES PLATANES;;;15;;0;;;BATIMENT 1;;LES PLATANES;;2;I;5;87.0;1972;1972;1972;1;51;01/07/1991;;;;;2025.0;2.0;18;1.0
76;11;AUDE;11262;11100;NARBONNE;16;;CITE;DES PLATANES;;;16;;0;;;BATIMENT 1;;LES PLATANES;;2;I;2;49.0;1972;1972;1972;1;51;01/07/1991;;;;;2025.0;2.0;18;1.0
76;11;AUDE;11262;11100;NARBONNE;2;;CITE;DES PLATANES;;;2;;0;;;BATIMENT 1;;LES PLATANES;;2;I;3;59.0;1972;1972;1972;1;51;01/07/1991;;;;;2025.0;2.0;18;1.0
76;11;AUDE;11262;11100;NARBONNE;45;;CITE;DES PLATANES;;;45;;0;;;BATIMENT2;;LES PLATANES;;2;I;3;60.0;1972;1972;1972;1;51;01/07/2002;;10.0;;;2051.0;2.0;18;1.0
76;11;AUDE;11262;11100;NARBONNE;18;;CITE;DES PLATANES;;;51;;0;;;BATIMENT2;;LES PLATANES;;2;I;3;58.0;1972;1972;1972;1;51;01/07/2002;;10.0;;;2051.0;2.0;18;1.0
76;11;AUDE;11262;11100;NARBONNE;48;;CITE;DES PLATANES;;;48;;0;;;BATIMENT2;;LES PLATANES;;2;I;3;60.0;1972;1972;1972;1;51;01/07/2002;;10.0;;;2051.0;2.0;18;1.0
76;11;AUDE;11262;11100;NARBONNE;49;;CITE;DES PLATANES;;;49;;0;;;BATIMENT2;;LES PLATANES;;2;I;3;60.0;1972;1972;1972;1;51;01/07/2002;;10.0;;;2051.0;2.0;18;1.0
76;11;AUDE;11262;11100;NARBONNE;20;;CITE;DES PLATANES;;;20;;0;;;BATIMENT 1;;LES PLATANES;;2;I;2;49.0;1972;1972;1972;1;51;01/07/1991;;;;;2025.0;2.0;18;1.0
76;11;AUDE;11262;11100;NARBONNE;19;;CITE;DES PLATANES;;;19;;0;;;BATIMENT 1;;LES PLATANES;;2;I;3;59.0;1972;1972;1972;1;51;01/07/1991;;;;;2025.0;2.0;18;1.0
76;11;AUDE;11262;11100;NARBONNE;50;;CITE;DES PLATANES;;;50;;0;;;BATIMENT2;;LES PLATANES;;2;I;3;60.0;1972;1972;1972;1;51;01/07/2002;;10.0;;;2051.0;2.0;18;1.0
76;11;AUDE;11262;11100;NARBONNE;1;;CITE;DES PLATANES;;;1;;0;;;BATIMENT 1;;LES PLATANES;;2;I;4;74.0;1972;1972;1972;1;51;01/07/1991;;;;;2025.0;2.0;18;1.0
76;11;AUDE;11262;11100;NARBONNE;18BI;;CITE;DES PLATANES;;;52;;0;;;BATIMENT2;;LES PLATANES;;2;I;3;55.0;1972;1972;1972;1;51;01/07/2002;;10.0;;;2051.0;2.0;18;1.0
76;11;AUDE;11262;11100;NARBONNE;3;;RUE;DES PEUPLIERS;2;;0;;0;;;0;GREEN VAADI;;;2;C;3;3833.0;2016;2016;2016;4;13;03/12/2013;;13.0;;;2064.0;;2;53.0
76;11;AUDE;11262;11100;NARBONNE;6;;RUE;DES PECHEURS NARBON-PLAGE;1;;1;;0;;;ENSEMBLE 1;;3 PLA NARBONNE PLAGE RUE DES PECHEURS;;2;C;2;197.0;1960;1992;1992;2;12;01/09/1992;;;;;2026.0;2.0;63;3.0
76;11;AUDE;11262;11100;NARBONNE;9;;RUE;DES PAYRES;;;5;;0;;;ENSEMBLE 1;;28 PLA RESIDENCE LES PAYRES;;2;I;3;70.0;2000;2000;2000;1;12;15/04/2000;;;;;2031.0;2.0;87;1.0
76;11;AUDE;11262;11100;NARBONNE;15;;RUE;DES PAYRES;;;8;;0;;;ENSEMBLE 1;;28 PLA RESIDENCE LES PAYRES;;2;I;3;70.0;2000;2000;2000;1;12;15/04/2000;;;;;2031.0;2.0;87;1.0
76;11;AUDE;11262;11100;NARBONNE;17;;RUE;DES PAYRES;;;9;;0;;;ENSEMBLE 1;;28 PLA RESIDENCE LES PAYRES;;2;I;4;83.0;2000;2000;2000;1;12;15/04/2000;;;;;2031.0;2.0;87;1.0
76;11;AUDE;11262;11100;NARBONNE;11;;RUE;DES PAYRES;;;6;;0;;;ENSEMBLE 1;;28 PLA RESIDENCE LES PAYRES;;2;I;3;70.0;2000;2000;2000;1;12;15/04/2000;;;;;2031.0;2.0;87;1.0
76;11;AUDE;11262;11100;NARBONNE;13;;RUE;DES PAYRES;;;7;;0;;;ENSEMBLE 1;;28 PLA RESIDENCE LES PAYRES;;2;I;3;70.0;2000;2000;2000;1;12;15/04/2000;;;;;2031.0;2.0;87;1.0
76;11;AUDE;11262;11100;NARBONNE;7;;RUE;DES PAYRES;;;4;;0;;;ENSEMBLE 1;;28 PLA RESIDENCE LES PAYRES;;2;I;3;70.0;2000;2000;2000;1;12;15/04/2000;;;;;2031.0;2.0;87;1.0
76;11;AUDE;11262;11100;NARBONNE;4;;IMPASSE;DES PAYRES;;;27;;0;;;ENSEMBLE 1;;28 PLA RESIDENCE LES PAYRES;;2;I;3;70.0;2000;2000;2000;1;12;15/04/2000;;;;;2031.0;2.0;87;1.0
76;11;AUDE;11262;11100;NARBONNE;16;;RUE;DES PAYRES;;;20;;0;;;ENSEMBLE 1;;28 PLA RESIDENCE LES PAYRES;;2;I;3;70.0;2000;2000;2000;1;12;15/04/2000;;;;;2031.0;2.0;87;1.0
76;11;AUDE;11262;11100;NARBONNE;26;;RUE;DES PAYRES;;;15;;0;;;ENSEMBLE 1;;28 PLA RESIDENCE LES PAYRES;;2;I;4;83.0;2000;2000;2000;1;12;15/04/2000;;;;;2031.0;2.0;87;1.0
76;11;AUDE;11262;11100;NARBONNE;20;;RUE;DES PAYRES;;;18;;0;;;ENSEMBLE 1;;28 PLA RESIDENCE LES PAYRES;;2;I;4;83.0;2000;2000;2000;1;12;15/04/2000;;;;;2031.0;2.0;87;1.0
76;11;AUDE;11262;11100;NARBONNE;2;;IMPASSE;DES PAYRES;;;28;;0;;;ENSEMBLE 1;;28 PLA RESIDENCE LES PAYRES;;2;I;3;70.0;2000;2000;2000;1;12;15/04/2000;;;;;2031.0;2.0;87;1.0
76;11;AUDE;11262;11100;NARBONNE;10;;RUE;DES PAYRES;;;22;;0;;;ENSEMBLE 1;;28 PLA RESIDENCE LES PAYRES;;2;I;3;70.0;2000;2000;2000;1;12;15/04/2000;;;;;2031.0;2.0;87;1.0
76;11;AUDE;11262;11100;NARBONNE;6;;RUE;DES PAYRES;;;24;;0;;;ENSEMBLE 1;;28 PLA RESIDENCE LES PAYRES;;2;I;4;82.0;2000;2000;2000;1;12;15/04/2000;;;;;2031.0;2.0;87;1.0
76;11;AUDE;11262;11100;NARBONNE;18;;RUE;DES PAYRES;;;19;;0;;;ENSEMBLE 1;;28 PLA RESIDENCE LES PAYRES;;2;I;4;83.0;2000;2000;2000;1;12;15/04/2000;;;;;2031.0;2.0;87;1.0
76;11;AUDE;11262;11100;NARBONNE;22;;RUE;DES PAYRES;;;17;;0;;;ENSEMBLE 1;;28 PLA RESIDENCE LES PAYRES;;2;I;4;83.0;2000;2000;2000;1;12;15/04/2000;;;;;2031.0;2.0;87;1.0
76;11;AUDE;11262;11100;NARBONNE;19;;RUE;DES PAYRES;;;10;;0;;;ENSEMBLE 1;;28 PLA RESIDENCE LES PAYRES;;2;I;4;83.0;2000;2000;2000;1;12;15/04/2000;;;;;2031.0;2.0;87;1.0
76;11;AUDE;11262;11100;NARBONNE;24;;RUE;DES PAYRES;;;16;;0;;;ENSEMBLE 1;;28 PLA RESIDENCE LES PAYRES;;2;I;4;83.0;2000;2000;2000;1;12;15/04/2000;;;;;2031.0;2.0;87;1.0
76;11;AUDE;11262;11100;NARBONNE;8;;RUE;DES PAYRES;;;23;;0;;;ENSEMBLE 1;;28 PLA RESIDENCE LES PAYRES;;2;I;4;82.0;2000;2000;2000;1;12;15/04/2000;;;;;2031.0;2.0;87;1.0
76;11;AUDE;11262;11100;NARBONNE;3;;IMPASSE;DES PAYRES;;;26;;0;;;ENSEMBLE 1;;28 PLA RESIDENCE LES PAYRES;;2;I;3;70.0;2000;2000;2000;1;12;15/04/2000;;;;;2031.0;2.0;87;1.0
76;11;AUDE;11262;11100;NARBONNE;5;;RUE;DES PAYRES;;;3;;0;;;ENSEMBLE 1;;28 PLA RESIDENCE LES PAYRES;;2;I;3;70.0;2000;2000;2000;1;12;15/04/2000;;;;;2031.0;2.0;87;1.0
76;11;AUDE;11262;11100;NARBONNE;28;;RUE;DES PAYRES;;;14;;0;;;ENSEMBLE 1;;28 PLA RESIDENCE LES PAYRES;;2;I;4;83.0;2000;2000;2000;1;12;15/04/2000;;;;;2031.0;2.0;87;1.0
76;11;AUDE;11262;11100;NARBONNE;1;;RUE;DES PAYRES;;;1;;0;;;ENSEMBLE 1;;28 PLA RESIDENCE LES PAYRES;;2;I;3;70.0;2000;2000;2000;1;12;15/04/2000;;;;;2031.0;2.0;87;1.0
76;11;AUDE;11262;11100;NARBONNE;1;;IMPASSE;DES PAYRES;;;25;;0;;;ENSEMBLE 1;;28 PLA RESIDENCE LES PAYRES;;2;I;3;70.0;2000;2000;2000;1;12;15/04/2000;;;;;2031.0;2.0;87;1.0
76;11;AUDE;11262;11100;NARBONNE;32;;RUE;DES PAYRES;;;12;;0;;;ENSEMBLE 1;;28 PLA RESIDENCE LES PAYRES;;2;I;4;83.0;2000;2000;2000;1;12;15/04/2000;;;;;2031.0;2.0;87;1.0
76;11;AUDE;11262;11100;NARBONNE;14;;RUE;DES PAYRES;;;21;;0;;;ENSEMBLE 1;;28 PLA RESIDENCE LES PAYRES;;2;I;3;70.0;2000;2000;2000;1;12;15/04/2000;;;;;2031.0;2.0;87;1.0
76;11;AUDE;11262;11100;NARBONNE;3;;RUE;DES PAYRES;;;2;;0;;;ENSEMBLE 1;;28 PLA RESIDENCE LES PAYRES;;2;I;3;70.0;2000;2000;2000;1;12;15/04/2000;;;;;2031.0;2.0;87;1.0
76;11;AUDE;11262;11100;NARBONNE;21;;RUE;DES PAYRES;;;11;;0;;;ENSEMBLE 1;;28 PLA RESIDENCE LES PAYRES;;2;I;4;83.0;2000;2000;2000;1;12;15/04/2000;;;;;2031.0;2.0;87;1.0
76;11;AUDE;11262;11100;NARBONNE;30;;RUE;DES PAYRES;;;13;;0;;;ENSEMBLE 1;;28 PLA RESIDENCE LES PAYRES;;2;I;4;83.0;2000;2000;2000;1;12;15/04/2000;;;;;2031.0;2.0;87;1.0
76;11;AUDE;11262;11100;NARBONNE;9B;;RUE;DES NAUTIQUARDS LANAUTIQUE;;;2;;0;;;ENSEMBLE 1;;2 PLA LA NAUTIQUE;;2;I;5;92.0;1995;1995;1995;1;11;05/06/1995;;;;;2027.0;2.0;73;1.0
76;11;AUDE;11262;11100;NARBONNE;9A;;RUE;DES NAUTIQUARDS LANAUTIQUE;;;1;;0;;;ENSEMBLE 1;;2 PLA LA NAUTIQUE;;2;I;3;69.0;1995;1995;1995;1;11;05/06/1995;;;;;2027.0;2.0;73;1.0
76;11;AUDE;11262;11100;NARBONNE;1;;R;DES MIMOSAS;2382;;;;2;;;;;;APT N.5;2;C;5;723.0;1969;1970;1970;1;52;02/12/1998;;;B;D;;;;8.0
76;11;AUDE;11262;11100;NARBONNE;3;;R;DES MIMOSAS;2392;;;;3;;;;;;APT N.7;2;C;3;511.0;1969;1970;1970;1;52;02/12/1998;;;B;D;;;;8.0
76;11;AUDE;11262;11100;NARBONNE;3;;RUE;DES MICOCOULIERS;9;;0;;0;;;0;LES MONTS DE GENESTO IV;;;2;I;5;91.0;1989;1989;1989;1;12;27/11/1987;;13.0;B;C;2022.0;;2;1.0
76;11;AUDE;11262;11100;NARBONNE;2;;RUE;DES MICOCOULIERS;21;;0;;0;;;0;LES MONTS DE GENESTO IV;;;2;I;5;91.0;1989;1989;1989;1;12;27/11/1987;;13.0;B;C;2022.0;;2;1.0
76;11;AUDE;11262;11100;NARBONNE;4;;RUE;DES MICOCOULIERS;22;;0;;0;;;0;LES MONTS DE GENESTO IV;;;2;I;5;92.0;1989;1989;1989;1;12;27/11/1987;;13.0;B;C;2022.0;;2;1.0
76;11;AUDE;11262;11100;NARBONNE;14;;RUE;DES MICOCOULIERS;2;;0;;0;;;0;LES MONTS DE GENESTO V;;;2;I;4;79.0;1989;1989;1989;1;12;04/11/1988;;13.0;B;C;2023.0;;2;1.0
76;11;AUDE;11262;11100;NARBONNE;12;;RUE;DES MICOCOULIERS;3;;0;;0;;;0;LES MONTS DE GENESTO V;;;2;I;4;79.0;1989;1989;1989;1;12;04/11/1988;;13.0;B;C;2023.0;;2;1.0
76;11;AUDE;11262;11100;NARBONNE;10;;RUE;DES MICOCOULIERS;4;;0;;0;;;0;LES MONTS DE GENESTO V;;;2;I;4;79.0;1989;1989;1989;1;12;04/11/1988;;13.0;B;C;2023.0;;2;1.0
76;11;AUDE;11262;11100;NARBONNE;8;;RUE;DES MICOCOULIERS;5;;0;;0;;;0;LES MONTS DE GENESTO V;;;2;I;5;91.0;1989;1989;1989;1;12;04/11/1988;;13.0;B;C;2023.0;;2;1.0
76;11;AUDE;11262;11100;NARBONNE;5;;RUE;DES MICOCOULIERS;8;;0;;0;;;0;LES MONTS DE GENESTO V;;;2;I;5;91.0;1989;1989;1989;1;12;04/11/1988;;13.0;B;C;2023.0;;2;1.0
76;11;AUDE;11262;11100;NARBONNE;33;;AV;DES LILAS;2422;;;;0;;;;;;APT N.1;2;C;4;1343.0;1970;1971;1971;1;52;02/12/1998;;;B;D;;;;20.0
76;11;AUDE;11262;11100;NARBONNE;28;;AV;DES LILAS;2416;;;;1;;;;;;APT N.3;2;C;5;666.0;1969;1970;1970;1;52;02/12/1998;;;B;D;;;;8.0
76;11;AUDE;11262;11100;NARBONNE;39;;AV;DES LILAS;2455;;;;2;;;;;;APT N.6;2;C;5;521.0;1969;1970;1970;1;52;02/12/1998;;;C;D;;;;6.0
76;11;AUDE;11262;11100;NARBONNE;37;;AV;DES LILAS;2449;;;;2;;;;;;APT N.6;2;C;4;519.0;1969;1970;1970;1;52;02/12/1998;;;C;D;;;;6.0
76;11;AUDE;11262;11100;NARBONNE;35;;AV;DES LILAS;2443;;;;0;;;;;;APT N.2;2;C;5;203.0;1969;1970;1970;1;52;02/12/1998;;;C;E;;;;2.0
76;11;AUDE;11262;11100;NARBONNE;26;;AV;DES LILAS;2408;;;;1;;;;;;APT N.3;2;C;4;647.0;1969;1970;1970;1;52;02/12/1998;;;B;D;;;;8.0
76;11;AUDE;11262;11100;NARBONNE;24;;AV;DES LILAS;2402;;;;1;;;;;;APT N.3;2;C;5;526.0;1969;1970;1970;1;52;02/12/1998;;;C;D;;;;6.0
76;11;AUDE;11262;11100;NARBONNE;22;;AV;DES LILAS;2394;;;;0;;;;;;APT N.1;2;C;4;535.0;1969;1970;1970;1;52;02/12/1998;;;C;D;;;;6.0
76;11;AUDE;11262;11100;NARBONNE;4;;IMPASSE;DES LAURIERS;36;;0;;0;;;0;LES MONTS DE GENESTO III;;;2;I;4;79.0;1988;1988;1988;1;12;26/09/1986;;13.0;B;C;2021.0;;2;1.0
76;11;AUDE;11262;11100;NARBONNE;3;;IMPASSE;DES LAURIERS;35;;0;;0;;;0;LES MONTS DE GENESTO III;;;2;I;4;86.0;1988;1988;1988;1;12;26/09/1986;;13.0;B;C;2021.0;;2;1.0
76;11;AUDE;11262;11100;NARBONNE;2;;IMPASSE;DES LAURIERS;34;;0;;0;;;0;LES MONTS DE GENESTO III;;;2;I;4;86.0;1988;1988;1988;1;12;26/09/1986;;13.0;B;C;2021.0;;2;1.0
76;11;AUDE;11262;11100;NARBONNE;1;;R;DES HORTENSIAS;2498;;;;2;;;;;;APT N.8;2;C;3;1281.0;1971;1972;1972;1;52;02/12/1998;;;B;D;;;;15.0
76;11;AUDE;11262;11100;NARBONNE;2;;IMPASSE;DES GRENADIERS;42;;0;;0;;;0;LES MONTS DE GENESTO III;;;2;I;4;79.0;1988;1988;1988;1;12;26/09/1986;;13.0;B;C;2021.0;;2;1.0
76;11;AUDE;11262;11100;NARBONNE;3;;IMPASSE;DES GRENADIERS;43;;0;;0;;;0;LES MONTS DE GENESTO III;;;2;I;5;91.0;1988;1988;1988;1;12;26/09/1986;;13.0;B;C;2021.0;;2;1.0
76;11;AUDE;11262;11100;NARBONNE;28;;R;DES FOURS A CHAUX;6672;;;;1;;;;;;APT N.101;2;C;4;314.0;2017;2017;2017;4;13;03/08/2015;;;A;A;;;;4.0
76;11;AUDE;11262;11100;NARBONNE;2;;R;DES FLANDRES;2278;;;;1;;;;;;APT N.13 BATIMENT LE PROVENCAL;1;C;4;927.0;1964;1965;1965;1;52;13/09/1994;;;C;D;;;;11.0
76;11;AUDE;11262;11100;NARBONNE;1;;R;DES FLANDRES;2272;;;;3;;;;;;APT N.7  BATIMENT LE PROVENCAL;1;C;5;898.0;1964;1965;1965;1;52;13/09/1994;;;C;D;;;;11.0
76;11;AUDE;11262;11100;NARBONNE;9;;R;DES FLANDRES;2215;;;;0;;;;;;APT N.79 BATIMENT TRENCAVEL;1;C;5;751.0;1965;1966;1966;1;52;27/09/1995;;;C;D;;;;10.0
76;11;AUDE;11262;11100;NARBONNE;1;;CLOS;DES FELIBRES;;;25;;0;;;ENSEMBLE 1;;30 PLA MONTESQUIEU;;2;I;3;72.0;1986;1986;1986;1;12;01/10/1986;;;C;D;2020.0;2.0;50;1.0
76;11;AUDE;11262;11100;NARBONNE;2;;CLOS;DES FELIBRES;;;26;;0;;;ENSEMBLE 1;;30 PLA MONTESQUIEU;;2;I;4;84.0;1986;1986;1986;1;12;01/10/1986;;;C;D;2020.0;2.0;50;1.0
76;11;AUDE;11262;11100;NARBONNE;6;;CLOS;DES FELIBRES;;;30;;0;;;ENSEMBLE 1;;30 PLA MONTESQUIEU;;2;I;3;66.0;1986;1986;1986;1;12;01/10/1986;;;;;2020.0;2.0;50;1.0
76;11;AUDE;11262;11100;NARBONNE;5;;CLOS;DES FELIBRES;;;29;;0;;;ENSEMBLE 1;;30 PLA MONTESQUIEU;;2;I;4;84.0;1986;1986;1986;1;12;01/10/1986;;;B;C;2020.0;2.0;50;1.0
76;11;AUDE;11262;11100;NARBONNE;3;;CLOS;DES FELIBRES;;;27;;0;;;ENSEMBLE 1;;30 PLA MONTESQUIEU;;2;I;3;67.0;1986;1986;1986;1;12;01/10/1986;;;C;D;2020.0;2.0;50;1.0
76;11;AUDE;11262;11100;NARBONNE;4;;CLOS;DES FELIBRES;;;28;;0;;;ENSEMBLE 1;;30 PLA MONTESQUIEU;;2;I;4;84.0;1986;1986;1986;1;12;01/10/1986;;;B;C;2020.0;2.0;50;1.0
76;11;AUDE;11262;11100;NARBONNE;2;;VOIE;DES ELYSIQUES;;;1;;0;;;BATIMENT 2;;SAINT JEAN SAINT PIERRE (52 HLM);;1;I;3;150.0;1978;1978;1978;1;52;01/01/1991;;;;;2024.0;2.0;32;2.0
76;11;AUDE;11262;11100;NARBONNE;60;;R;DES CYCLAMENS;2374;;;;4;;;;;;APT N.17;2;C;4;1348.0;1969;1970;1970;1;52;02/12/1998;;;C;D;;;;20.0
76;11;AUDE;11262;11100;NARBONNE;15;;R;DES CORBIERES;6206;;1;;1;;;;;;APT N.112  ENTREE N.1;2;C;4;1242.0;1939;1939;2015;3;52;27/08/1993;;;;;;;;16.0
76;11;AUDE;11262;11100;NARBONNE;9;;RUE;DES COLONNES;;;1;;0;;;ENSEMBLE 1;;RESIDENCE DES THERMES;;2;I;4;81.0;1990;1990;1990;1;12;01/05/1990;;;;;2024.0;2.0;58;1.0
76;11;AUDE;11262;11100;NARBONNE;9 B;;RUE;DES COLONNES;;;2;;0;;;ENSEMBLE 1;;RESIDENCE DES THERMES;;2;I;4;84.0;1990;1990;1990;1;12;01/05/1990;;;;;2024.0;2.0;58;1.0
76;11;AUDE;11262;11100;NARBONNE;200;;RTE;DEPARTEMENTALE 6009;6588;;;;0;;;;;;VILLA N.52;2;I;4;6474.0;2016;2016;2016;1;49;;;;A;A;;;;83.0
76;11;AUDE;11262;11100;NARBONNE;200;;RTE;DEPARTEMENTAL 6009;6612;;;;1;;;;;;APT N.8;2;C;1;184.0;2016;2016;2016;1;49;;;;B;A;;;;8.0
76;11;AUDE;11262;11100;NARBONNE;4;;R;DELORY;6186;;4;;3;;;;;;APT N.432 BAT C4;2;C;3;1129.0;1970;1970;2015;3;52;11/12/1992;;;D;E;;;;20.0
76;11;AUDE;11262;11100;NARBONNE;3;;R;DELORY;6164;;3;;3;;;;;;APT N.232 BAT B3;2;C;4;624.0;1970;1970;2015;3;52;11/12/1992;;;D;E;;;;8.0
76;11;AUDE;11262;11100;NARBONNE;2;;R;DELORY;6172;;2;;3;;;;;;APT N.332  BAT B2;2;C;5;624.0;1970;1970;2015;3;52;11/12/1992;;;D;E;;;;8.0
76;11;AUDE;11262;11100;NARBONNE;1;;R;DELORY;6154;;1;;1;;;;;;APT N.112 BAT A1;2;C;4;468.0;1970;1970;2015;3;52;11/12/1992;;;;;;;;6.0
76;11;AUDE;11262;11100;NARBONNE;1;;AVENUE;DE WEILHEIM;1;;1;;0;;;ENSEMBLE 1;;39 PLA AVENUE DE WEILHEIM;;2;C;2;1440.0;1982;1982;1982;1;12;01/12/1982;;;;;2035.0;2.0;42;20.0
76;11;AUDE;11262;11100;NARBONNE;1 B;;AVENUE;DE WEILHEIM;32;;2;;3;;;ENSEMBLE 1;;39 PLA AVENUE DE WEILHEIM;;2;C;3;1290.0;1982;1982;1982;1;12;01/12/1982;;;;;2035.0;2.0;42;19.0
76;11;AUDE;11262;11100;NARBONNE;31 A;;AV;DE TOULOUSE;6670;;;;5;;;;;;APT N.503;2;C;2;1402.0;2017;2017;2017;4;10;03/08/2015;;;B;A;;;;24.0
76;11;AUDE;11262;11100;NARBONNE;;;AV;DE TOULOUSE;6646;;;;1;;;;;;APT N.101;2;C;3;78.0;2017;2017;2017;4;13;03/08/2015;;;B;A;;;;1.0
76;11;AUDE;11262;11100;NARBONNE;8;;RUE;DE TARASSAC;;;10;;0;;;ENSEMBLE 1;;SAINT JEAN LA SOURCE;;2;I;4;77.0;1990;1990;1990;1;12;01/10/1990;;;;;2024.0;2.0;59;1.0
